Speed [kmh],Congestion level [%],precipitation,weather_code,hour_sin,hour_cos,Optimal_Lighting_Level
0.7382751926575981,-1.0440480935706558,-0.2032659310802924,2,0.4999999999999999,0.8660254037844387,25
1.3465054338972295,-1.1108159984817,-0.2032659310802924,1,0.7071067811865475,0.7071067811865476,25
2.1502382526781725,-1.213535852190999,-0.2032659310802924,3,0.8660254037844386,0.5000000000000001,25
1.998180692368264,-0.9618722106032166,-0.2032659310802924,2,0.9659258262890684,0.2588190451025207,50
0.9120552615832066,-0.2274252565817292,-0.2032659310802924,3,1.0,6.123233995736766e-17,50
-0.6954103759786777,0.994941002558928,0.2227880933799923,71,0.9659258262890684,-0.2588190451025206,100
-1.0429705138298957,1.2568766295176403,1.074896142300562,71,0.8660254037844387,-0.4999999999999998,0
-0.5433528156687691,0.6097415511490569,-0.2032659310802924,0,0.7071067811865476,-0.7071067811865475,0
-0.304405220896057,0.3734858876176696,-0.2032659310802924,2,0.4999999999999999,-0.8660254037844387,0
-0.3912952553588613,0.4197098217868541,-0.2032659310802924,3,0.258819045102521,-0.9659258262890682,0
-0.5433528156687691,0.5275656681816181,-0.2032659310802924,3,1.2246467991473532e-16,-1.0,0
-0.5433528156687691,0.5583816242944075,-0.2032659310802924,2,-0.2588190451025208,-0.9659258262890684,0
-0.6954103759786777,0.7843653024548654,-0.2032659310802924,2,-0.4999999999999997,-0.8660254037844388,0
-1.216750582755505,1.380140453968799,-0.2032659310802924,0,-0.7071067811865471,-0.7071067811865479,0
-1.216750582755505,1.3750044612833343,-0.2032659310802924,0,-0.8660254037844384,-0.5000000000000004,0
-0.8474679362885856,0.9230371049624188,-0.2032659310802924,0,-0.9659258262890684,-0.2588190451025206,0
